stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
9021021401015000,Ockelbo Björklunda,60.887995,16.782745,1,,
9021021401017000,Envägen,60.898597,16.739348,1,,
9021021401018000,Finnbacken,60.899179,16.760056,1,,
9021021401023000,Stenbäcken västra,60.895139,16.766586,1,,
9021021401024000,Stenbäcken östra,60.890533,16.773152,1,,
9021021401026000,Vansbron,60.886645,16.801582,1,,
9021021401028000,Vittersjö,60.879729,16.892827,1,,
9021021401035000,Bruksvägen,60.882229,16.702004,1,,
9021021401042000,Jädraås Folkets hus,60.840780,16.475762,1,,
9021021401045000,Gamla apoteket,60.896404,16.720235,1,,
9021021401049000,Gramre,60.829718,16.697649,1,,
9021021401051000,Gäveränge,60.898256,16.727658,1,,
9021021401052000,Hammarsjön,60.846518,16.706045,1,,
9021021401054000,Heden,60.785904,16.722741,1,,
9021021401060000,Ivantjärn,60.807014,16.533385,1,,
9021021401068000,Jädraås Stationen,60.842448,16.468827,1,,
9021021401070000,Långsjön,60.762080,16.746663,1,,
9021021401073000,Marstrand,60.878825,16.698429,1,,
9021021401075000,Medskogssjön,60.776050,16.726534,1,,
9021021401076000,Mejeriet,60.898585,16.720279,1,,
9021021401082000,Nyåbron,60.861131,16.699021,1,,
9021021401085000,Ockelbo station,60.891841,16.720786,1,,
9021021401086000,Ockelbo kyrka,60.886996,16.715233,1,,
9021021401089000,Rabo,60.884068,16.712958,1,,
9021021401091000,Silverkällan,60.826411,16.699745,1,,
9021021401101000,Tegelbruket,60.873855,16.702175,1,,
9021021401103000,Ockelbo Torget,60.890196,16.717129,1,,
9021021401114000,Åbrotorpen,60.813586,16.705010,1,,
9021021401122000,Lingbo station,61.044847,16.672847,1,,
9021021401131000,Stenbäcken,60.891880,16.770541,1,,
9021021401133000,Gammelboning,60.828670,16.495915,1,,
9021021401135000,Flaggbacken,60.900648,16.754130,1,,
9021021401136000,Nyflaxen,60.770497,16.734009,1,,
9021021404001000,Hofors Acktjärnsgatan,60.567608,16.278295,1,,
9021021404003000,Barkhyttan,60.564235,16.383103,1,,
9021021404004000,Berg,60.514570,16.449378,1,,
9021021404005000,Bergbo,60.515009,16.432456,1,,
9021021404006000,Björkhagsskolan,60.547231,16.276868,1,,
9021021404007000,Bergviken,60.569941,16.417980,1,,
9021021404009000,Born,60.544535,16.302667,1,,
9021021404011000,Bäcken,60.564028,16.366452,1,,
9021021404012000,Hofors Böle,60.531238,16.311243,1,,
9021021404013000,Bölevägen,60.529027,16.316855,1,,
9021021404015000,Edsken,60.542428,16.231758,1,,
9021021404016000,Erikslund,60.547391,16.475032,1,,
9021021404017000,Fagersta backe,60.526095,16.350172,1,,
9021021404018000,Fagersta by,60.525375,16.332604,1,,
9021021404019000,Faktorsgatan,60.570796,16.267527,1,,
9021021404020000,Faluvägen,60.541453,16.281376,1,,
9021021404022000,Furulund,60.541803,16.247455,1,,
9021021404023000,Göklund,60.544505,16.271216,1,,
9021021404024000,Hagaskolan,60.540750,16.292370,1,,
9021021404025000,Hantverkarn,60.547313,16.284250,1,,
9021021404026000,Hofors centrum,60.545034,16.286494,1,,
9021021404027000,Hofors station,60.569769,16.266145,1,,
9021021404028000,Hoforsbacken,60.560669,16.331774,1,,
9021021404029000,Hofors kyrka,60.550849,16.289168,1,,
9021021404032000,Idrottsvägen,60.512651,16.476336,1,,
9021021404033000,Industrigatan,60.566227,16.280755,1,,
9021021404034000,Jägargatan,60.542822,16.274909,1,,
9021021404035000,Kapellgatan,60.549573,16.287163,1,,
9021021404037000,Kvatten,60.567046,16.397284,1,,
9021021404038000,Hofors Kyrkogården,60.559169,16.291662,1,,
9021021404039000,Lillån,60.535854,16.300840,1,,
9021021404040000,Långnäs,60.525248,16.363925,1,,
9021021404041000,Långnäsheden,60.518100,16.394244,1,,
9021021404043000,Ol-Ols,60.535316,16.482944,1,,
9021021404044000,Stallbacken,60.551658,16.291294,1,,
9021021404045000,Petreskolan,60.546601,16.272303,1,,
9021021404046000,Prästbordet,60.512291,16.458289,1,,
9021021404048000,Rondellen,60.541586,16.292018,1,,
9021021404049000,Råbacka,60.515685,16.402447,1,,
9021021404050000,Rättargården,60.569390,16.408816,1,,
9021021404052000,Sibbersbo,60.562964,16.356917,1,,
9021021404053000,Signalgatan,60.569176,16.273959,1,,
9021021404054000,Silverdalen,60.533308,16.304827,1,,
9021021404056000,Skumpvägen,60.515456,16.438490,1,,
9021021404057000,Solberga,60.510046,16.462285,1,,
9021021404058000,Standarn,60.538409,16.296744,1,,
9021021404060000,Svens,60.569525,16.456651,1,,
9021021404061000,Sälgsjön,60.569878,16.450458,1,,
9021021404062000,Sälgsjönäs,60.569959,16.423871,1,,
9021021404063000,Särsta,60.516725,16.480062,1,,
9021021404064000,Särstaholm,60.531355,16.483426,1,,
9021021404067000,Skolgatan,60.545077,16.292107,1,,
9021021404068000,Tjärnäs,60.512666,16.409182,1,,
9021021404069000,Torsåker Centrum,60.510517,16.472306,1,,
9021021404073000,Wij,60.540347,16.476526,1,,
9021021404074000,Värnavägen,60.554467,16.291482,1,,
9021021404078000,Ålbron,60.556351,16.480029,1,,
9021021404103000,Hofors Hälsocentral,60.548153,16.285210,1,,
9021021404107000,Torsåker station,60.514148,16.489165,1,,
9021021404114000,Grindberget,60.510863,16.420707,1,,
9021021421001000,Lobonäs,61.533471,15.335995,1,,
9021021421003000,Lövriset,61.482203,15.431129,1,,
9021021421004000,Mattsmyra,61.494420,15.432578,1,,
9021021421006000,Blyss,61.370067,15.745730,1,,
9021021421007000,Dulsa,61.345872,15.652556,1,,
9021021421008000,Homna,61.346587,15.620843,1,,
9021021421009000,Stenkullen,61.358517,15.699824,1,,
9021021421010000,VästraHomna,61.346828,15.613965,1,,
9021021421011000,Voxnabruk,61.364396,15.511739,1,,
9021021421012000,Älmesbo vägskäl,61.354920,15.690977,1,,
9021021421013000,Älmfors,61.365502,15.732744,1,,
9021021421014000,Östra Homna,61.346612,15.640276,1,,
9021021421017000,Bergevägen,61.359795,15.895222,1,,
9021021421018000,Båta,61.352969,15.915855,1,,
9021021421019000,Celsiusskolan,61.379611,15.811292,1,,
9021021421020000,Duvberg,61.367041,15.872020,1,,
9021021421022000,Edsbyverken,61.373548,15.845178,1,,
9021021421024000,Hogatan,61.357503,15.900300,1,,
9021021421025000,Höjen,61.363734,15.908769,1,,
9021021421026000,Klon,61.348459,15.921576,1,,
9021021421027000,Soldatvägen,61.383631,15.803417,1,,
9021021421028000,Norra torget,61.384134,15.812209,1,,
9021021421029000,Nymans,61.354597,15.910440,1,,
9021021421031000,Klockarbacken,61.362810,15.895792,1,,
9021021421032000,Skidan,61.377511,15.817165,1,,
9021021421033000,Sommars,61.383828,15.821264,1,,
9021021421034000,Svenska Fönster,61.374260,15.832873,1,,
9021021421035000,Trekanten,61.380993,15.815202,1,,
9021021421037000,Edsbyn Centrum,61.376057,15.818006,1,,
9021021421038000,Alfta industricenter,61.348333,16.087644,1,,
9021021421039000,Alfta centrum,61.344622,16.063003,1,,
9021021421040000,Björkträvillan,61.339894,15.944747,1,,
9021021421041000,Bränderna,61.354119,16.097209,1,,
9021021421042000,Fiskra,61.356427,15.942278,1,,
9021021421043000,Gäddvik,61.373973,16.145944,1,,
9021021421044000,Haga,61.360998,15.929399,1,,
9021021421045000,Alfta Hemköp,61.345445,16.054751,1,,
9021021421046000,Runemo Byagården,61.356084,16.125489,1,,
9021021421047000,Kavla,61.358857,15.934662,1,,
9021021421048000,Långhed,61.391264,16.045384,1,,
9021021421049000,Malvik,61.341037,16.006777,1,,
9021021421050000,Malviksbron,61.348457,16.001704,1,,
9021021421051000,Malviksvillan,61.343978,16.014737,1,,
9021021421052000,Missionshuset,61.349066,15.982797,1,,
9021021421053000,Myra,61.351207,15.964663,1,,
9021021421055000,Nordanå,61.351402,16.050631,1,,
9021021421056000,Nordins,61.336194,15.978989,1,,
9021021421057000,Norrby såg,61.372604,16.114043,1,,
9021021421058000,Nyänget,61.347014,16.035218,1,,
9021021421059000,Nässätter,61.352184,15.957379,1,,
9021021421060000,Nöjds,61.335674,15.971309,1,,
9021021421061000,Ol-Daniels,61.347632,16.051293,1,,
9021021421062000,Alfta Kyrka,61.346668,16.072250,1,,
9021021421063000,Per-Nils,61.346651,16.155439,1,,
9021021421064000,Raskes,61.340598,16.170822,1,,
9021021421065000,Runemo,61.355986,16.136628,1,,
9021021421066000,Runemo Gård,61.344383,16.161281,1,,
9021021421067000,Runemovägen,61.372507,16.154269,1,,
9021021421068000,Rösaberg,61.337121,16.047773,1,,
9021021421069000,Stens,61.350329,16.148753,1,,
9021021421070000,Storsveden,61.347511,16.010631,1,,
9021021421071000,Sunnangården,61.340680,16.064521,1,,
9021021421072000,Talls-Olles,61.338061,16.033359,1,,
9021021421073000,Tranberg,61.353726,15.950639,1,,
9021021421074000,Viken,61.348989,15.993803,1,,
9021021421075000,Viksjöfors,61.338081,15.953836,1,,
9021021421076000,Västanå,61.346211,16.048217,1,,
9021021421077000,Blindtarmsvägen,61.337469,15.998442,1,,
9021021421078000,Önneberg,61.379860,16.087067,1,,
9021021421079000,Östanå,61.363318,15.923014,1,,
9021021421080000,Östlings,61.347216,16.081374,1,,
9021021421081000,Svabensverk,61.045060,15.794489,1,,
9021021421082000,Söderomsjön,61.312623,15.873791,1,,
9021021421089000,Ovanåker,61.362585,15.896053,1,,
9021021421090000,Per-Ols,61.364952,15.884617,1,,
9021021421091000,Born,61.373868,15.758253,1,,
9021021421092000,Trogens,61.346937,15.602099,1,,
9021021421093000,Voxna,61.343483,15.554459,1,,
9021021421095000,Borbäcken,61.350237,15.589015,1,,
9021021421096000,Kammahav,61.271341,15.893332,1,,
9021021421097000,Mållångssta,61.254169,15.886819,1,,
9021021421098000,Styggbo,61.223869,15.876468,1,,
9021021421099000,Skräddrabo,61.206696,15.871332,1,,
9021021421100000,Silfors,61.399483,16.030249,1,,
9021021421101000,Öjungsvägen,61.384053,15.810918,1,,
9021021421102000,Lilla Dalkarlsbo,61.350878,15.545224,1,,
9021021421103000,Södra Flät,61.081424,15.802536,1,,
9021021421104000,Skålsjön,61.142398,15.886535,1,,
9021021421105000,Skålsjögården,61.155779,15.884210,1,,
9021021421106000,Ramfors,61.177633,15.880956,1,,
9021021421109000,Nybro,61.362918,15.526110,1,,
9021021421110000,Lillboskolan,61.369390,15.809963,1,,
9021021421111000,Gräsheden,61.360792,15.719352,1,,
9021021421112000,Gammel-Homna,61.347421,15.674019,1,,
9021021421113000,Rävabergsvägen,61.383066,15.798441,1,,
9021021421114000,Södra torget,61.373481,15.819707,1,,
9021021421115000,Norrgårdarna södra,61.383537,15.511895,1,,
9021021421116000,Räka,61.410955,15.481585,1,,
9021021421117000,Viksjöfors skola,61.334696,15.963402,1,,
9021021421154000,Karlsvägen,61.375875,15.835792,1,,
9021021421486000,Spelmansvägen,61.374297,15.825392,1,,
9021021432001000,Vattrång,61.910718,17.187790,1,,
9021021432002000,Bringsta,61.925084,17.215553,1,,
9021021432003000,Harmånger kyrka,61.927159,17.220580,1,,
9021021432004000,Harmånger torget,61.928316,17.217130,1,,
9021021432005000,Nordanå,61.934463,17.217223,1,,
9021021432006000,Tennsätter,61.957740,17.240981,1,,
9021021432007000,Nybyn,61.963470,17.242317,1,,
9021021432008000,Dvästa,61.969342,17.241144,1,,
9021021432009000,Jättendal,61.977669,17.243863,1,,
9021021432010000,Sandbäcken,61.989976,17.240168,1,,
9021021432011000,Nyland,62.002726,17.238668,1,,
9021021432012000,Bäling,62.020911,17.252224,1,,
9021021432013000,Rödsbacken,62.036263,17.260253,1,,
9021021432016000,Gnarps kyrka,62.046646,17.255970,1,,
9021021432017000,Bergevägen,62.049051,17.254326,1,,
9021021432018000,Bergesta,62.049363,17.250249,1,,
9021021432019000,Södra vägen,62.049985,17.244829,1,,
9021021432020000,Gräftgränd,62.052271,17.244154,1,,
9021021432021000,Stjärnan,62.053344,17.240265,1,,
9021021432022000,Gnarp Vallen,62.054665,17.240920,1,,
9021021432024000,Åckne,62.056722,17.265610,1,,
9021021432025000,Gryttje,62.067959,17.284113,1,,
9021021432027000,Tjärnviksvägen,62.095149,17.306019,1,,
9021021432028000,Årskogen,62.133009,17.338278,1,,
9021021432029000,Sågtäkten,61.856840,17.305569,1,,
9021021432030000,Ringvägen,61.863929,17.312225,1,,
9021021432031000,Skogsvägen,61.866331,17.312590,1,,
9021021432032000,Strömsbruk,61.869558,17.316169,1,,
9021021432033000,Påboda,61.871757,17.326770,1,,
9021021432034000,Karelen,61.887323,17.339353,1,,
9021021432035000,Verksvägen,61.891945,17.336179,1,,
9021021432036000,Notharet,61.897172,17.333453,1,,
9021021432037000,Stocka,61.897594,17.337432,1,,
9021021432038000,Måsen,61.898084,17.345846,1,,
9021021432039000,Bergsstigen,61.898537,17.349464,1,,
9021021432040000,Rönnskär,61.898755,17.355602,1,,
9021021432041000,Harmånger station,61.907402,17.267376,1,,
9021021432042000,Bolagsgården,61.911975,17.265234,1,,
9021021432043000,Edsäter,61.915798,17.257612,1,,
9021021432044000,Mellanänget,61.918367,17.247168,1,,
9021021432045000,Stockaby,61.927152,17.232539,1,,
9021021432047000,Gällsta västra,62.042601,17.282041,1,,
9021021432048000,Husta,62.040742,17.312934,1,,
9021021432049000,Gällsta Livs,62.039829,17.316023,1,,
9021021432050000,Gällsta östra,62.038269,17.325693,1,,
9021021432051000,Bergebron,61.982675,17.067983,1,,
9021021432052000,Åkern,61.998930,17.080336,1,,
9021021432053000,Tannetjärn,62.009125,17.079368,1,,
9021021432054000,Norråsen,62.016719,17.076267,1,,
9021021432055000,Gammsätter,62.026371,17.090271,1,,
9021021432057000,Gränsfors,62.033892,17.098805,1,,
9021021432058000,Baståsen,62.036481,17.102201,1,,
9021021432059000,Västergrängsjö,62.039719,17.109086,1,,
9021021432060000,Grängsjö,62.042685,17.119056,1,,
9021021432061000,Uvberget,62.045667,17.132872,1,,
9021021432062000,Östergrängsjö,62.046375,17.144086,1,,
9021021432063000,Abrams stuga,62.049030,17.160854,1,,
9021021432064000,Svedbro,62.049508,17.171506,1,,
9021021432065000,Kärringberget,62.050664,17.178957,1,,
9021021432066000,Byn,62.052139,17.188507,1,,
9021021432067000,Ortsjövägen,62.052604,17.197649,1,,
9021021432068000,Bosta,62.051212,17.215462,1,,
9021021432069000,Ås,62.050131,17.224551,1,,
9021021432070000,Frästa,62.048940,17.234762,1,,
9021021432071000,Vallenrenen,62.050506,17.236996,1,,
9021021432072000,Sörbytjärnen,61.843632,17.035794,1,,
9021021432073000,Sörby,61.850259,17.041416,1,,
9021021432074000,Ilsbo Kyrkvägen,61.856243,17.048572,1,,
9021021432075000,Ilsbo skola,61.860351,17.049726,1,,
9021021432076000,Ilsbo-Berge,61.864231,17.050453,1,,
9021021432077000,Näset,61.869616,17.052344,1,,
9021021432078000,Norränget,61.873471,17.048813,1,,
9021021432080000,Böleberget,61.876364,17.043532,1,,
9021021432081000,Hogland,61.880687,17.038744,1,,
9021021432082000,Holsjön,61.889021,17.042122,1,,
9021021432083000,Jantes,61.892242,17.049137,1,,
9021021432084000,Vattlång,61.896369,17.052291,1,,
9021021432085000,Yttre södra,61.900937,17.051297,1,,
9021021432086000,Rolyckan,61.905749,17.049095,1,,
9021021432087000,Yttre,61.912276,17.045820,1,,
9021021432088000,Kittesjön,61.915562,17.039615,1,,
9021021432089000,Ingesarven,61.922078,17.026455,1,,
9021021432090000,Högen storavägen,61.942528,17.055791,1,,
9021021432091000,Ravik,61.941794,17.057494,1,,
9021021432092000,Högen Hånicksvägen,61.945481,17.063590,1,,
9021021432093000,Sagaliden,61.947528,17.062493,1,,
9021021432094000,Viks,61.951523,17.061323,1,,
9021021432095000,Stenbäcken,61.954318,17.061876,1,,
9021021432096000,Rönnebo,61.958187,17.062816,1,,
9021021432097000,Bålleberget,61.970175,17.056979,1,,
9021021432098000,Bergvik,61.975554,17.053614,1,,
9021021432099000,Sörgården,61.977809,17.056395,1,,
9021021432100000,Kommunkontoret,61.980136,17.059981,1,,
9021021432101000,Bergsjö kyrka,61.982522,17.063112,1,,
9021021432102000,Storgatan,61.983860,17.060992,1,,
9021021432103000,Bergsjö bstn,61.985487,17.057721,1,,
9021021432104000,Bergsjöverken,61.987670,17.034610,1,,
9021021432105000,Vade,61.992573,17.036219,1,,
9021021432106000,Hamre,61.998450,17.033364,1,,
9021021432107000,Byåkern,62.006216,17.028828,1,,
9021021432108000,Fiskvik,62.007954,17.024124,1,,
9021021432109000,Knoppevägen,62.007938,17.017747,1,,
9021021432110000,Älgeredssjön,62.005072,17.002781,1,,
9021021432111000,Sme-John,62.004449,16.991723,1,,
9021021432112000,Gröntuvan,62.004401,16.983684,1,,
9021021432113000,Älgered,62.005580,16.961070,1,,
9021021432114000,Älgereds skola,62.009161,16.951315,1,,
9021021432115000,Bygget,62.011526,16.943041,1,,
9021021432116000,Åvik,62.019362,16.928666,1,,
9021021432117000,Kramens,62.022160,16.923325,1,,
9021021432118000,Ede,62.054157,16.846756,1,,
9021021432119000,Älvsund,62.057301,16.837972,1,,
9021021432120000,Djupmyra,62.091538,16.771729,1,,
9021021432121000,Hassela badet,62.099735,16.731682,1,,
9021021432122000,Plyfavägen,62.101445,16.724227,1,,
9021021432123000,Hassela bstn,62.110203,16.706544,1,,
9021021432125000,Norrfjärden,62.060941,17.425845,1,,
9021021432126000,Sörfjärden,62.030809,17.428389,1,,
9021021432130000,Lindstagatan,61.975032,17.252321,1,,
9021021432131000,Gnarp station,62.055433,17.246445,1,,
9021021432132000,Östertjärnen,62.098114,16.751201,1,,
9021021432133000,Högen Norra,61.948938,17.061369,1,,
9021021432134000,Hassela Kyrkbyn,62.099499,16.737457,1,,
9021021432135000,Langsbo,62.095123,16.763285,1,,
9021021432136000,Bringstaskolan,61.926031,17.216758,1,,
9021021432137000,Ällvik,61.986616,17.049983,1,,
9021021432138000,Bjåstavägen,61.986231,17.036879,1,,
9021021432139000,Allmänningen,62.084942,16.797147,1,,
9021021432140000,Halls,62.087702,16.785063,1,,
9021021432141000,Vändbrovägen,62.107957,16.715173,1,,
9021021432144000,Haglocket,62.004415,16.975725,1,,
9021021432145000,Ön,61.923073,17.239926,1,,
9021021432146000,Rexforsvägen,62.048701,16.886504,1,,
9021021432147000,Nybynvägen,61.963552,17.244781,1,,
9021021432148000,Unnes,61.966666,17.249065,1,,
9021021432150000,Repslagerivägen,61.977134,17.236609,1,,
9021021432151000,Skåve,61.977914,17.221901,1,,
9021021432152000,Homons ÅVC,61.976665,17.183945,1,,
9021021432153000,Ungrik,61.976665,17.146676,1,,
9021021432154000,Bredåker,61.976233,17.129092,1,,
9021021432155000,Östra trösten,61.978638,17.117809,1,,
9021021432156000,Västra Trösten,61.982014,17.100613,1,,
9021021432157000,Östra kyrkbyn,61.982619,17.095412,1,,
9021021432159000,Bergsjö skola,61.982942,17.057387,1,,
9021021432160000,Ängebyvägen,62.044980,17.262562,1,,
9021021432161000,Gnarp skola,62.052922,17.242005,1,,
9021021432164000,Skinnarmyran,62.058444,17.398209,1,,
9021021432165000,Munkåkern,62.064493,17.279182,1,,
9021021432166000,Sörskog,62.059148,17.427203,1,,
9021021432167000,Igeltjärnen,62.066615,17.311308,1,,
9021021432168000,Milsbro,62.036282,17.348661,1,,
9021021432169000,Haddtjärn,62.062909,17.350317,1,,
9021021432171000,Ringmyran,62.060074,17.392270,1,,
9021021432172000,Lutmyran,62.062475,17.386351,1,,
9021021432173000,Haddäng,62.064156,17.359180,1,,
9021021432175000,Björnmyran,62.036202,17.353359,1,,
9021021432177000,Bruksvägen,62.058795,17.401995,1,,
9021021461001000,Stenhamre,61.805154,16.286779,1,,
9021021461002000,Gryttjesbo,61.805059,16.270222,1,,
9021021461003000,Hybovägen,61.805534,16.254091,1,,
9021021461004000,Tjärnelund,61.806529,16.243220,1,,
9021021461005000,Kullberget,61.810173,16.219753,1,,
9021021461006000,Mattssons,61.813324,16.204354,1,,
9021021461007000,Snäre,61.815639,16.194975,1,,
9021021461008000,Murs,61.818058,16.183338,1,,
9021021461009000,Bäckänge,61.819083,16.172669,1,,
9021021461010000,Julias,61.821191,16.159033,1,,
9021021461012000,Ämbarbovägen,61.825180,16.135606,1,,
9021021461013000,Furugatan,61.825619,16.128267,1,,
9021021461014000,Nor,61.664442,16.318761,1,,
9021021461015000,Nordsjö,61.712281,16.298852,1,,
9021021461016000,Onsäng,61.847033,15.975151,1,,
9021021461018000,Ljusdals kyrka,61.828806,16.072922,1,,
9021021461019000,Norehof,61.831792,16.069398,1,,
9021021461020000,Zätavägen,61.836876,16.061925,1,,
9021021461021000,Nore,61.838926,16.049507,1,,
9021021461022000,Noremon,61.839106,16.044382,1,,
9021021461023000,Måga,61.834606,16.019842,1,,
9021021461024000,Rolfhamre,61.836813,16.007841,1,,
9021021461026000,Heden,61.849734,15.995677,1,,
9021021461027000,Nyåker,61.853767,15.992644,1,,
9021021461028000,Kilen,61.858195,15.989935,1,,
9021021461029000,Strömsholm,61.862167,15.998432,1,,
9021021461030000,Tallåsens skola,61.866034,16.004784,1,,
9021021461031000,Pållamon,61.863910,15.983319,1,,
9021021461032000,Koppänge,61.871489,15.979144,1,,
9021021461033000,Skansen,61.873616,15.971325,1,,
9021021461034000,Silleråsen,61.873625,15.963913,1,,
9021021461035000,Hedsta,61.896391,15.904764,1,,
9021021461036000,Fyrs,61.901070,15.898311,1,,
9021021461037000,Västerbyn,61.908766,15.888764,1,,
9021021461038000,Letsbo,61.928883,15.873567,1,,
9021021461039000,Bäckan,62.000365,15.840822,1,,
9021021461040000,Sörvälje,62.014994,15.907839,1,,
9021021461041000,Hennan,62.023780,15.905195,1,,
9021021461042000,Väljeån,62.028148,15.908189,1,,
9021021461043000,Hälsingenybo,62.072491,15.832410,1,,
9021021461044000,Viken,62.160187,15.677008,1,,
9021021461045000,Holmsveden,62.171030,15.671742,1,,
9021021461046000,Ramsjö affären,62.183263,15.649434,1,,
9021021461047000,Vik,61.823439,16.049365,1,,
9021021461048000,Lillhälle,61.819916,16.025678,1,,
9021021461049000,Vallen,61.817336,16.017237,1,,
9021021461050000,Morvall,61.808391,15.946624,1,,
9021021461051000,Skarpå,61.807358,15.938426,1,,
9021021461052000,Ygskorset,61.801264,15.894865,1,,
9021021461053000,Mon,61.801255,15.879355,1,,
9021021461054000,Färila idrottspark,61.800442,15.889345,1,,
9021021461055000,Solgården,61.800771,15.859521,1,,
9021021461056000,Färila kyrka,61.801404,15.846514,1,,
9021021461057000,Skolvägen,61.799682,15.841298,1,,
9021021461058000,Färila,61.798256,15.838680,1,,
9021021461059000,Lillbyängarna,61.798178,15.826395,1,,
9021021461060000,Svedja,61.798519,15.819323,1,,
9021021461061000,Snasbäcken,61.802234,15.790958,1,,
9021021461075000,Lillhaga,61.828451,16.061456,1,,
9021021461076000,Rehnsvägen,61.832352,16.057616,1,,
9021021461077000,Kalvlyckan,61.832647,16.048432,1,,
9021021461079000,Krogvägen,61.809729,15.761936,1,,
9021021461080000,Korskrogen,61.810812,15.754309,1,,
9021021461081000,Hammergård,61.807762,15.736108,1,,
9021021461082000,Måns-Påls,61.805469,15.727162,1,,
9021021461083000,Davids affär,61.803644,15.720416,1,,
9021021461084000,Östra Näsberg,61.796707,15.674253,1,,
9021021461085000,Näsberg,61.797643,15.667917,1,,
9021021461086000,Västra Näsberg,61.794643,15.648822,1,,
9021021461087000,Tjärnbacka,61.733052,15.198740,1,,
9021021461088000,Los Norrbyn,61.734850,15.185611,1,,
9021021461089000,Örnbergsvägen,61.739156,15.171427,1,,
9021021461090000,Los skola,61.740442,15.166347,1,,
9021021461091000,Nickeln,61.741124,15.162473,1,,
9021021461092000,Los Gruvbyn,61.744717,15.155527,1,,
9021021461093000,Lokatten,61.732877,15.168226,1,,
9021021461095000,Los kyrkbyn,61.726222,15.172847,1,,
9021021461107000,Bryggargatan,61.824382,16.107874,1,,
9021021461108000,Enbergsgatan,61.826758,16.108770,1,,
9021021461109000,Slottegymnasiet,61.830249,16.116624,1,,
9021021461110000,Gärdeåsen,61.832710,16.115605,1,,
9021021461111000,Gärdeåsvägen,61.833662,16.107016,1,,
9021021461112000,Hantverksgården,61.827628,16.100638,1,,
9021021461116000,Kläppa Industri,61.821760,16.120751,1,,
9021021461117000,Kläppa skola,61.823193,16.113707,1,,
9021021461119000,Krukmakargatan,61.825016,16.128811,1,,
9021021461120000,Kyrksjön,61.827836,16.073540,1,,
9021021461121000,Käckabacken,61.822785,16.127478,1,,
9021021461122000,Ljusdals resecentrum,61.826583,16.098123,1,,
9021021461123000,Ljusdals boda,61.803865,16.109588,1,,
9021021461124000,Ljusdal sjukhuset,61.829250,16.109782,1,,
9021021461125000,Lock,61.807576,16.098985,1,,
9021021461126000,Myravägen,61.824363,16.135635,1,,
9021021461127000,Nordgatan,61.832399,16.097684,1,,
9021021461129000,Postplan,61.828921,16.096038,1,,
9021021461131000,Riotorget,61.829266,16.089817,1,,
9021021461132000,Sköldvägen,61.819686,16.143914,1,,
9021021461133000,Solsidevägen,61.820526,16.126468,1,,
9021021461135000,Storhaga,61.815964,16.078084,1,,
9021021461137000,Verkstadsskolevägen,61.826330,16.107229,1,,
9021021461139000,Åkersta,61.828655,16.081176,1,,
9021021461141000,Ämbarbo,61.818384,16.136615,1,,
9021021461142000,Övre Ämbarbo,61.820992,16.138047,1,,
9021021461143000,Anders-Nils,61.665087,16.153383,1,,
9021021461144000,Björa,61.656903,16.167276,1,,
9021021461145000,Järvzoo,61.712492,16.168058,1,,
9021021461146000,Ede,61.765721,16.157906,1,,
9021021461147000,Edeforsen,61.770943,16.154745,1,,
9021021461148000,Ede-gräns,61.781982,16.139294,1,,
9021021461149000,Hösäng,61.636935,16.253048,1,,
9021021461150000,Järvsöbacken,61.721645,16.167995,1,,
9021021461151000,Järvsö station,61.715453,16.171515,1,,
9021021461152000,Järvsöbaden,61.707577,16.163482,1,,
9021021461153000,Karls,61.684334,16.146534,1,,
9021021461154000,Karsjö,61.639493,16.258347,1,,
9021021461155000,Karsjö norra,61.643957,16.220211,1,,
9021021461156000,Karsjöbäcken,61.642096,16.241577,1,,
9021021461157000,Kramsta,61.695362,16.157483,1,,
9021021461158000,Kramsta hällar,61.701570,16.165000,1,,
9021021461159000,Kättingvägen,61.638336,16.241713,1,,
9021021461160000,Lassa,61.774543,16.150391,1,,
9021021461161000,Lörstrand,61.658659,16.164918,1,,
9021021461162000,Lörstrand södra,61.653419,16.171651,1,,
9021021461163000,Löräng,61.665571,16.149971,1,,
9021021461164000,Mattiassons,61.742819,16.162149,1,,
9021021461165000,Myra,61.778200,16.145051,1,,
9021021461166000,Norrvåga,61.730936,16.166704,1,,
9021021461167000,Nybo,61.671459,16.145883,1,,
9021021461168000,Nylåks,61.637428,16.266918,1,,
9021021461169000,Sandholmen,61.757485,16.160728,1,,
9021021461171000,Skästra,61.747941,16.159634,1,,
9021021461172000,Sköllingas,61.736533,16.164025,1,,
9021021461173000,Söromberget,61.788859,16.130649,1,,
9021021461174000,Tegeltjär,61.798756,16.119037,1,,
9021021461175000,Teve,61.647604,16.197468,1,,
9021021461177000,Ulfsta,61.692250,16.153348,1,,
9021021461178000,Våga,61.724945,16.168639,1,,
9021021461179000,Våxäng,61.794619,16.126900,1,,
9021021461180000,Åsgård,61.735542,16.162141,1,,
9021021461181000,Älvsätra,61.687954,16.148822,1,,
9021021461187000,Hybo,61.797115,16.192751,1,,
9021021461189000,Skräddarbacken,61.799746,16.179132,1,,
9021021461191000,Duvan,61.828857,16.092394,1,,
9021021461192000,Västra Gryttjesbo,61.805050,16.251277,1,,
9021021461193000,Färjestadsvägen,61.921991,15.875531,1,,
9021021461195000,Morvall Södra,61.810338,15.954788,1,,
